BuildingIndex,DS1_idr,DS2_idr,DS3_idr,DS4_idr,NS,story_height,mass,ys,yd,us,ud,pinch,beta
1573,0.004,0.008,0.024,0.07,1,6.027357043672425,737596.6616579597,3.8567e+06,0.00406,7.7134e+06,0.06483,0.6,0.1
1574,0.004,0.008,0.024,0.07,1,5.810466478551605,511804.5356854879,2.6761e+06,0.00406,5.3522e+06,0.06483,0.6,0.1
1575,0.004,0.008,0.024,0.07,1,5.983600514964337,619686.9892974322,3.2402e+06,0.00406,6.4804e+06,0.06483,0.6,0.1
1576,0.004,0.008,0.024,0.07,1,6.437049283785816,250884.85191624315,1.3118e+06,0.00406,2.6236e+06,0.06483,0.6,0.1
1577,0.004,0.012,0.04,0.1,1,4.6888492493613745,351237.7795756697,1.3783e+06,0.01218,4.1348e+06,0.29197,0.8,0.1
1578,0.004,0.012,0.04,0.1,1,4.609503040439695,293533.555680699,1.1518e+06,0.01218,3.4555e+06,0.29197,0.8,0.1
1579,0.004,0.012,0.04,0.1,1,4.164163451049212,361274.8832088723,1.4176e+06,0.01218,4.2529e+06,0.29197,0.8,0.1
1580,0.004,0.008,0.024,0.07,1,5.764116829294194,476680.2487048766,2.4924e+06,0.00406,4.9849e+06,0.06483,0.6,0.1
1581,0.004,0.008,0.024,0.07,1,6.139093732714395,386360.6168923432,2.0202e+06,0.00406,4.0404e+06,0.06483,0.6,0.1
1582,0.004,0.008,0.024,0.07,1,5.5801231726778795,326152.49237001385,1.7054e+06,0.00406,3.4107e+06,0.06483,0.6,0.1
